pair_a,pair_b,coint_pvalue,coint_score,hedge_ratio,half_life,spread_std,adf_pvalue,adf_stat
USDCHF,NZDCHF,0.05063132058905727,-3.330858165745688,0.25739792500358377,127.16424495743465,0.05293331434049153,0.013573885155408437,-3.3303806736167356
USDCHF,CHFJPY,0.051079964106293604,-3.327386608809645,-0.15636965843262698,124.96405522336013,0.053135807069431294,0.01371910380858146,-3.3268743426113456
USDJPY,CHFJPY,0.05270083436235914,-3.315049414755981,0.8437666462887402,125.61799057247279,0.053148987418878205,0.014238686290668948,-3.314591829697428
EURCHF,GBPJPY,0.05341555978844735,-3.3097078780931244,-0.45831390327101934,149.0107961899633,0.08237979122043995,0.011093828417348057,-3.396062700194253
EURUSD,AUDNZD,0.054644710437622604,-3.300656924591833,0.8575742603851955,141.46800541549277,0.0674145856712316,0.014861350628477397,-3.3003832783808855
EURNZD,AUDCHF,0.05775930618922478,-3.278444206921157,-0.15629486940714044,156.8442825417225,0.061109251005542875,0.015878204818236295,-3.2782697243101873
GBPNZD,CHFJPY,0.05920782472722456,-3.2684439707475295,0.10066820790242657,143.02551366806395,0.06353179753951778,0.016361873400825278,-3.268185546924443
GBPNZD,NZDCHF,0.059271967627874275,-3.26800574897664,-0.23424894165806945,152.99629955859555,0.059426310318468366,0.01638292445613511,-3.2677526202192078
GBPNZD,CADJPY,0.059888617501339,-3.263812297291634,0.22975047957989167,125.76327819438383,0.06206830193254132,0.016589168972632434,-3.2635367185624458
EURUSD,GBPAUD,0.061240990716398505,-3.25473655650466,-0.5893607031787479,166.55837532600927,0.07552104608001142,0.017035404266078358,-3.254570234091086
GBPCHF,NZDCHF,0.06241175140104602,-3.2470094046520104,0.766963242506628,154.05931030454582,0.05951000523559925,0.017446005910704568,-3.246499821354217
EURAUD,EURCAD,0.06405586608426811,-3.2363528898712395,1.3040132275885947,111.47420051823386,0.04910309712120692,0.017966672255901303,-3.236501900101217
EURUSD,CADCHF,0.06511643545794733,-3.2295948267854335,0.4696334928288886,130.84388446078611,0.06455187421435979,0.018356443803999527,-3.229181987528934
GBPAUD,NZDJPY,0.06592788249138826,-3.224483595467189,0.42071522807609457,128.8106032879767,0.0743496239087999,0.01861786116151804,-3.2243482940398303
EURUSD,NZDUSD,0.06649542878170109,-3.2209385571101126,0.6580283392675279,163.9607148629726,0.0547405050134873,0.018825310247734914,-3.2205544892803486
EURNZD,CADCHF,0.0677416013786722,-3.2132388060486816,-0.1499500875113362,158.35705097613143,0.0636442710015456,0.019241201313772133,-3.2130573386113084
GBPAUD,CHFJPY,0.07021847563283873,-3.1982647298043623,0.2977919438325644,134.62589926370939,0.06245058884805641,0.020102600663470464,-3.1979680067888068
USDJPY,EURAUD,0.07026199509930779,-3.198005418874123,1.605648970538446,157.33114701835265,0.1266085288138691,0.020090167498260397,-3.198181762064841
EURUSD,GBPUSD,0.07212974789928514,-3.1869948764047122,0.7561750949267966,155.45369677233845,0.047710278636108897,0.0207736072390469,-3.1865989517129445
USDCHF,NZDJPY,0.07359133960060844,-3.178535418791036,-0.1924214672794788,129.8795314017599,0.05871951474281774,0.021292792845021023,-3.1780192072676194
EURUSD,AUDCHF,0.07360208122636674,-3.1784737425863376,0.3966439742453509,137.838578370331,0.060264260903975506,0.021294726554699397,-3.177987593037699
GBPCHF,AUDCHF,0.07468129746228491,-3.1723130873659424,0.5967268020040337,157.69707866490614,0.05544923736447462,0.021674714050396667,-3.1718229834368223
EURNZD,CADJPY,0.07565303882501181,-3.1668258480354994,0.16365190652332118,148.15596421657713,0.06446384088579965,0.022002843638964847,-3.1665746298227297
GBPAUD,AUDCHF,0.0758450226534965,-3.165748339667677,-0.4041193847328675,158.71797322197625,0.05544795279595262,0.022070804573371544,-3.165496098885445
